screenCnt,audiAcc,act_n,dist_rank,genre_rank,등급_12세관람가,등급_12세이상관람가,등급_15세이상관람가,등급_전체관람가,등급_청소년관람불가,cont_rank
13,2498,2.0794415416798357,46,16,0,0,0,1,0,13
21,487,1.6094379124341003,39,4,0,0,1,0,0,20
60,1102,2.1972245773362196,71,8,0,0,0,1,0,6
79,856,2.0794415416798357,56,13,0,0,1,0,0,2
118,11294,2.302585092994046,7,17,0,1,0,0,0,1
996,443158,3.8501476017100584,6,3,0,0,1,0,0,1
155,4924,1.791759469228055,32,8,0,0,0,1,0,2
10,366,1.791759469228055,71,19,0,0,0,1,0,19
1971,8252669,4.867534450455582,8,2,0,1,0,0,0,1
841,893221,1.9459101490553132,8,8,0,0,0,1,0,1
160,11889,2.1972245773362196,71,13,0,0,0,1,0,6
1295,703485,2.302585092994046,4,4,0,1,0,0,0,2
10,4509,1.9459101490553132,71,19,0,1,0,0,0,1
23,992,2.5649493574615367,52,18,0,0,1,0,0,1
207,5879,1.791759469228055,5,11,0,0,0,0,1,2
10,241,2.0794415416798357,32,5,0,0,1,0,0,19
414,57883,1.0986122886681098,19,8,0,0,0,1,0,1
531,716386,1.0986122886681098,2,13,0,0,0,1,0,2
22,1027,3.4657359027997265,69,17,0,1,0,0,0,1
66,8287,1.791759469228055,71,5,0,0,1,0,0,27
18,920,0.6931471805599453,7,18,0,1,0,0,0,2
348,45900,2.0794415416798357,20,11,0,1,0,0,0,5
32,3689,5.327876168789581,56,10,0,0,0,0,1,1
5,360,1.791759469228055,57,13,0,0,0,0,1,15
53,1047,1.791759469228055,30,10,0,0,0,0,1,2
52,546,2.3978952727983707,30,4,0,0,1,0,0,1
23,897,4.727387818712341,71,7,0,0,1,0,0,1
97,15252,1.791759469228055,46,11,0,0,0,1,0,11
1688,3613981,3.9318256327243257,7,4,0,0,1,0,0,1
25,567,1.791759469228055,40,7,0,0,1,0,0,11
1382,385284,4.564348191467836,8,11,0,0,1,0,0,1
550,116240,2.1972245773362196,9,15,0,1,0,0,0,2
133,1871,2.1972245773362196,32,8,0,0,0,1,0,13
41,2609,1.791759469228055,46,4,0,0,1,0,0,20
26,978,1.791759469228055,42,11,0,0,1,0,0,11
54,6319,1.9459101490553132,27,11,0,1,0,0,0,11
11,1164,1.9459101490553132,67,11,0,0,1,0,0,1
5,100,1.6094379124341003,93,4,0,1,0,0,0,16
105,1361,2.0794415416798357,30,7,0,0,1,0,0,5
1,1,1.0986122886681098,97,15,0,0,1,0,0,2
33,443,1.9459101490553132,65,3,0,0,0,0,1,5
90,7808,1.791759469228055,71,11,0,1,0,0,0,6
4,130,2.1972245773362196,82,9,0,0,1,0,0,6
181,85663,1.791759469228055,2,11,0,1,0,0,0,2
6,208,1.3862943611198906,72,19,0,1,0,0,0,2
77,12960,1.791759469228055,21,8,0,0,0,1,0,6
21,2234,1.9459101490553132,57,4,0,0,1,0,0,2
8,1057,1.6094379124341003,67,18,0,0,0,1,0,1
99,2202,2.1972245773362196,71,8,0,0,0,1,0,16
47,601,1.791759469228055,30,8,0,0,0,1,0,16
23,3791,3.258096538021482,71,18,0,1,0,0,0,1
386,14374,1.791759469228055,12,15,0,0,1,0,0,2
2948,7529648,1.791759469228055,5,4,0,1,0,0,0,2
29,1892,1.9459101490553132,46,11,0,1,0,0,0,2
53,4725,0.6931471805599453,29,18,0,0,0,1,0,1
90,31467,1.9459101490553132,37,18,0,1,0,0,0,1
548,37227,1.9459101490553132,4,6,0,1,0,0,0,2
19,4014,2.1972245773362196,46,13,0,1,0,0,0,6
52,4774,1.791759469228055,9,10,0,0,0,0,1,2
5,79,1.791759469228055,57,15,0,0,1,0,0,5
43,2123,1.9459101490553132,58,7,0,1,0,0,0,1
10,109,3.091042453358316,71,4,0,1,0,0,0,1
24,1239,3.713572066704308,66,16,0,1,0,0,0,1
98,30912,1.9459101490553132,8,18,0,0,0,1,0,1
135,7201,1.791759469228055,77,5,0,1,0,0,0,5
43,2365,2.5649493574615367,71,11,0,0,1,0,0,1
84,2289,2.3978952727983707,42,15,0,0,1,0,0,1
14,878,2.1972245773362196,71,19,0,0,0,1,0,1
454,51381,2.0794415416798357,30,12,0,0,1,0,0,2
86,24272,3.4339872044851463,8,11,0,0,0,0,1,1
38,14265,2.1972245773362196,37,11,0,1,0,0,0,2
190,4728,2.1972245773362196,32,8,0,0,0,1,0,25
50,1275,1.791759469228055,60,11,0,1,0,0,0,2
22,1108,1.791759469228055,8,18,0,0,0,1,0,19
93,34202,2.0794415416798357,21,8,0,0,0,1,0,6
7,229,1.6094379124341003,71,18,0,0,0,1,0,1
779,325869,2.0794415416798357,30,4,0,1,0,0,0,2
99,6295,1.3862943611198906,25,11,0,1,0,0,0,9
30,2454,0.6931471805599453,37,18,0,0,0,1,0,2
228,7531,2.0794415416798357,80,9,0,0,1,0,0,5
761,436257,3.8501476017100584,10,11,0,0,0,1,0,1
24,302,1.9459101490553132,28,4,0,1,0,0,0,16
1,1,3.258096538021482,71,7,0,0,0,0,1,1
631,51816,2.0794415416798357,9,7,0,0,0,0,1,2
79,6482,1.791759469228055,71,11,0,1,0,0,0,2
35,1982,1.9459101490553132,59,11,0,0,1,0,0,21
104,2838,2.302585092994046,24,7,0,0,0,0,1,1
1,1,1.0986122886681098,97,4,0,0,1,0,0,2
322,15214,2.0794415416798357,15,7,0,1,0,0,0,2
45,2569,1.791759469228055,71,15,0,0,1,0,0,1
20,2156,2.70805020110221,39,10,0,0,1,0,0,1
138,11236,1.9459101490553132,9,8,0,0,0,1,0,2
52,1716,1.791759469228055,24,3,0,0,1,0,0,2
1251,875784,2.4849066497880004,9,8,0,0,0,1,0,2
56,4286,1.9459101490553132,8,4,0,0,0,0,1,2
5,18,4.897839799950911,71,11,0,0,1,0,0,1
1,32,1.791759469228055,85,11,0,0,1,0,0,1
3,244,2.70805020110221,85,11,0,1,0,0,0,1
5,18,1.791759469228055,101,10,0,0,0,0,1,2
521,18241,2.0794415416798357,4,8,0,0,0,1,0,2
831,251071,1.9459101490553132,2,4,0,1,0,0,0,2
5,200,2.0794415416798357,71,3,0,0,0,0,1,2
85,7343,1.0986122886681098,32,9,0,0,1,0,0,16
62,7439,1.9459101490553132,27,11,0,0,0,1,0,19
370,17089,1.791759469228055,33,8,0,0,0,1,0,17
5,100,1.791759469228055,87,4,0,0,1,0,0,16
26,3596,1.791759469228055,71,4,0,0,0,0,1,2
16,419,3.871201010907891,71,11,0,0,1,0,0,1
298,13567,3.8066624897703196,40,11,0,0,1,0,0,1
32,602,1.791759469228055,65,7,0,1,0,0,0,19
53,485,1.0986122886681098,90,2,0,0,1,0,0,2
489,41412,1.791759469228055,4,10,0,0,0,0,1,2
45,2219,2.1972245773362196,69,11,0,0,1,0,0,11
50,425,1.0986122886681098,90,4,0,1,0,0,0,2
5,316,1.0986122886681098,71,19,0,1,0,0,0,19
46,1478,1.9459101490553132,91,4,0,0,1,0,0,2
1,1,2.0794415416798357,91,12,0,0,1,0,0,2
70,3305,2.0794415416798357,42,15,0,0,1,0,0,6
37,2257,2.0794415416798357,52,11,0,1,0,0,0,24
101,1286,2.1972245773362196,12,11,0,1,0,0,0,13
1,1,2.0794415416798357,71,4,0,1,0,0,0,2
121,3069,2.4849066497880004,36,7,0,1,0,0,0,1
836,306825,1.791759469228055,71,8,0,0,1,0,0,6
16,521,3.6375861597263857,71,11,0,1,0,0,0,1
4,100,1.791759469228055,93,4,0,1,0,0,0,16
1179,212439,2.772588722239781,4,13,0,0,1,0,0,1
54,3351,2.302585092994046,60,2,0,1,0,0,0,2
1,44,3.2188758248682006,71,11,0,1,0,0,0,1
13,1021,1.3862943611198906,74,19,0,0,0,1,0,13
34,1046,3.044522437723423,56,7,0,0,1,0,0,1
11,180,1.3862943611198906,74,19,0,0,0,1,0,13
15,729,1.791759469228055,29,11,0,0,1,0,0,11
41,4419,2.3978952727983707,70,11,0,1,0,0,0,1
103,2971,1.9459101490553132,12,11,0,0,1,0,0,11
10,78,1.791759469228055,90,10,0,0,0,0,1,13
50,522,1.791759469228055,77,4,0,0,1,0,0,2
267,15389,4.23410650459726,71,11,0,1,0,0,0,1
98,3569,2.0794415416798357,42,11,0,0,0,1,0,6
5,310,1.6094379124341003,43,8,0,0,0,1,0,16
2,125,4.007333185232471,69,11,0,1,0,0,0,1
1,101,2.3978952727983707,70,18,0,0,0,1,0,5
1211,958775,4.51085950651685,10,1,0,0,0,1,0,1
112,14005,1.791759469228055,71,13,0,1,0,0,0,16
105,4176,3.871201010907891,56,17,0,1,0,0,0,1
5,282,1.791759469228055,71,15,0,0,1,0,0,24
16,4969,2.0794415416798357,46,6,0,0,1,0,0,1
18,1624,1.791759469228055,71,11,0,0,1,0,0,2
47,5800,2.0794415416798357,9,3,0,0,1,0,0,2
423,54609,2.3978952727983707,33,8,0,0,0,1,0,18
1,1,1.791759469228055,97,15,0,0,1,0,0,2
75,1433,2.0794415416798357,71,11,0,0,0,1,0,2
1,103,2.4849066497880004,71,11,0,0,0,1,0,1
51,2188,2.0794415416798357,71,7,0,0,1,0,0,17
354,21609,2.0794415416798357,30,6,0,1,0,0,0,15
152,10153,4.110873864173311,71,3,0,0,0,0,1,1
1,1,1.0986122886681098,97,4,0,0,1,0,0,2
107,7868,1.9459101490553132,43,11,0,0,1,0,0,2
223,13690,1.3862943611198906,25,13,0,0,1,0,0,9
453,3450941,4.859812404361672,6,11,0,0,1,0,0,1
25,490,1.791759469228055,39,15,0,0,1,0,0,18
222,16556,1.9459101490553132,9,13,0,0,1,0,0,2
141,5045,1.791759469228055,40,8,0,0,0,1,0,25
65,3782,1.791759469228055,71,11,0,1,0,0,0,2
629,511931,2.0794415416798357,20,4,0,1,0,0,0,11
367,60715,1.791759469228055,2,4,0,0,0,0,1,2
3,80,1.9459101490553132,82,11,0,1,0,0,0,6
148,13866,1.9459101490553132,6,15,0,0,1,0,0,5
20,2475,4.290459441148391,71,4,0,0,1,0,0,1
461,25478,1.9459101490553132,2,3,0,0,1,0,0,2
9,274,1.791759469228055,71,19,0,1,0,0,0,19
34,1480,1.791759469228055,20,11,0,0,0,1,0,11
1,1,1.791759469228055,97,4,0,0,1,0,0,2
34,22621,3.1780538303479458,8,19,0,0,0,1,0,1
6,445,1.9459101490553132,71,13,0,1,0,0,0,1
83,2056,1.9459101490553132,30,4,0,0,1,0,0,2
12,937,2.302585092994046,71,13,0,0,0,1,0,1
101,4645,3.5553480614894135,49,11,0,0,0,0,1,1
22,1199,1.791759469228055,59,13,0,0,1,0,0,21
5,180,1.791759469228055,71,10,0,0,1,0,0,24
92,5365,1.9459101490553132,33,8,0,0,1,0,0,6
110,10167,2.0794415416798357,71,11,0,0,1,0,0,2
203,12045,4.418840607796598,20,11,0,0,1,0,0,1
92,12663,1.791759469228055,71,11,0,0,0,0,1,11
542,36265,1.9459101490553132,8,4,0,0,0,0,1,11
31,5637,2.0794415416798357,75,18,0,0,0,1,0,13
91,6185,2.3978952727983707,38,11,0,1,0,0,0,1
70,8654,1.9459101490553132,9,3,0,0,1,0,0,2
1,1,1.9459101490553132,97,6,0,0,1,0,0,2
363,20079,1.791759469228055,8,3,0,0,1,0,0,2
38,3151,1.9459101490553132,71,15,0,0,0,0,1,10
69,64460,2.1972245773362196,40,11,0,0,1,0,0,6
1288,1638437,4.219507705176107,6,4,0,0,1,0,0,1
272,4155,1.9459101490553132,71,13,0,1,0,0,0,5
128,3326,4.04305126783455,71,11,0,0,1,0,0,1
20,2863,2.0794415416798357,46,15,0,1,0,0,0,12
1056,321484,1.791759469228055,2,8,0,0,0,1,0,2
4,40,1.6094379124341003,71,15,0,0,1,0,0,18
53,4592,1.3862943611198906,71,18,0,1,0,0,0,25
1,1,1.9459101490553132,71,4,0,0,1,0,0,6
15,623,2.3978952727983707,71,9,0,0,1,0,0,1
9,333,1.791759469228055,71,10,0,0,1,0,0,19
19,1407,0.6931471805599453,71,8,0,0,0,1,0,5
74,950,1.9459101490553132,20,10,0,0,0,0,1,11
44,2175,1.791759469228055,47,7,0,0,0,0,1,11
265,15383,4.7535901911063645,20,11,0,0,1,0,0,1
1,1,1.791759469228055,97,15,0,0,0,0,1,2
26,678,1.6094379124341003,56,11,0,1,0,0,0,16
67,3632,3.7612001156935624,71,7,0,1,0,0,0,1
5,22,2.0794415416798357,93,11,0,0,1,0,0,10
172,5261,1.791759469228055,32,8,0,0,0,1,0,15
383,63656,1.791759469228055,32,8,0,0,1,0,0,6
66,2411,2.0794415416798357,39,7,0,0,1,0,0,5
11,462,2.0794415416798357,49,18,0,1,0,0,0,1
32,3203,2.302585092994046,58,18,0,1,0,0,0,1
44,3337,1.9459101490553132,18,11,0,1,0,0,0,5
1511,4573902,5.093750200806762,8,3,0,0,1,0,0,1
115,4693,2.1972245773362196,77,5,0,0,0,0,1,2
19,594,1.3862943611198906,71,18,0,0,0,1,0,2
4,98,2.1972245773362196,82,16,0,0,0,1,0,6
1,1,1.0986122886681098,97,15,0,0,1,0,0,2
1216,818384,4.875197323201151,10,5,0,0,1,0,0,1
55,8454,2.0794415416798357,20,11,0,0,0,1,0,24
139,4655,1.791759469228055,9,11,0,1,0,0,0,2
661,123329,2.302585092994046,8,8,0,0,0,1,0,6
145,146665,4.060443010546419,29,11,0,0,1,0,0,1
1,57,3.258096538021482,85,11,0,1,0,0,0,1
51,1416,0.6931471805599453,8,18,0,0,0,1,0,1
122,4478,1.6094379124341003,20,10,0,0,1,0,0,2
372,122469,4.997212273764115,71,11,0,1,0,0,0,1
21,4461,1.791759469228055,71,4,0,0,1,0,0,19
11,3594,2.302585092994046,71,10,0,0,1,0,0,1
573,79215,5.236441962829949,19,1,0,1,0,0,0,1
209,35264,4.30406509320417,19,11,0,0,0,0,1,1
123,15095,1.3862943611198906,25,15,0,0,1,0,0,18
5,100,1.791759469228055,71,4,0,0,1,0,0,16
93,2404,2.0794415416798357,28,11,0,0,1,0,0,2
1187,1525718,4.90527477843843,6,7,0,1,0,0,0,1
1,290,4.30406509320417,71,11,0,0,1,0,0,1
1122,2406232,4.736198448394496,7,7,0,0,1,0,0,1
445,18302,3.828641396489095,10,11,0,0,0,1,0,1
29,920,4.6443908991413725,77,6,0,0,0,1,0,1
180,4012,2.0794415416798357,36,4,0,0,1,0,0,2
16,874,1.791759469228055,70,11,0,0,1,0,0,13
155,15916,1.791759469228055,71,11,0,1,0,0,0,6
1,1,1.0986122886681098,97,15,0,0,1,0,0,2
1,1,1.0986122886681098,97,4,0,0,1,0,0,2
5,140,1.791759469228055,36,10,0,0,0,0,1,2
5,64,1.0986122886681098,90,5,0,1,0,0,0,20
11,368,1.791759469228055,71,8,0,0,0,1,0,6
125,4777,1.0986122886681098,71,18,0,0,0,1,0,1
5,273,1.791759469228055,71,8,0,0,0,1,0,6
16,330,3.970291913552122,77,11,0,0,1,0,0,1
118,3214,2.3978952727983707,56,11,0,0,1,0,0,1
135,2499,1.9459101490553132,42,3,0,0,0,0,1,2
49,477,1.791759469228055,90,4,0,0,1,0,0,2
79,3883,2.302585092994046,39,3,0,0,0,0,1,6
28,597,1.791759469228055,97,18,0,1,0,0,0,2
49,3131,2.0794415416798357,60,15,0,0,0,0,1,2
63,1519,1.791759469228055,33,2,0,0,0,1,0,25
8,297,2.3978952727983707,67,18,0,0,0,1,0,1
1,1,1.6094379124341003,97,4,0,0,1,0,0,2
152,8450,1.3862943611198906,10,13,0,1,0,0,0,9
74,3116,1.791759469228055,42,11,0,1,0,0,0,6
226,4267,4.110873864173311,36,11,0,0,1,0,0,1
20,231,2.0794415416798357,89,13,0,0,0,0,1,1
1133,799261,1.9459101490553132,4,15,0,0,1,0,0,2
263,136946,4.007333185232471,71,11,0,0,1,0,0,2
56,18334,2.1972245773362196,29,18,0,1,0,0,0,1
110,40130,1.791759469228055,21,8,0,1,0,0,0,6
116,13712,2.1972245773362196,71,18,0,0,0,1,0,2
38,1417,1.3862943611198906,46,18,0,0,0,0,1,18
50,500,1.791759469228055,77,4,0,0,0,0,1,2
16,1248,3.5553480614894135,71,18,0,0,0,1,0,1
202,6378,2.0794415416798357,71,16,0,0,0,1,0,5
141,9117,1.9459101490553132,27,11,0,1,0,0,0,5
387,19814,1.9459101490553132,30,6,0,0,1,0,0,2
761,306702,4.477336814478207,30,3,0,0,0,0,1,1
5,275,1.0986122886681098,71,18,0,0,0,1,0,1
39,8500,4.0943445622221,37,18,0,0,0,1,0,1
12,298,2.9444389791664403,71,18,0,0,0,1,0,1
5,309,1.791759469228055,71,11,0,0,0,0,1,2
16,170,3.4011973816621555,71,11,0,0,0,0,1,1
1112,893855,4.624972813284271,5,11,0,0,1,0,0,1
1,1,2.0794415416798357,71,15,0,0,0,0,1,5
728,223313,1.9459101490553132,5,4,0,0,1,0,0,2
473,129246,2.0794415416798357,12,8,0,0,0,1,0,2
381,55342,3.8501476017100584,6,11,0,0,1,0,0,1
79,1254,3.6375861597263857,30,11,0,0,1,0,0,1
874,185653,3.9889840465642745,71,9,0,0,1,0,0,1
50,829,1.791759469228055,78,3,0,0,1,0,0,2
38,1422,3.295836866004329,71,11,0,1,0,0,0,1
159,8069,3.4657359027997265,71,11,0,1,0,0,0,1
150,6526,2.0794415416798357,77,4,0,0,0,0,1,10
382,20355,2.0794415416798357,28,10,0,0,1,0,0,2
1708,1318470,2.6390573296152584,7,2,0,1,0,0,0,1
2228,1998987,2.1972245773362196,4,4,0,1,0,0,0,2
82,9946,4.787491742782046,8,11,0,1,0,0,0,1
5,100,1.791759469228055,71,11,0,1,0,0,0,2
32,876,1.791759469228055,71,10,0,0,1,0,0,10
175,11409,2.0794415416798357,71,11,0,1,0,0,0,11
131,32752,3.091042453358316,38,15,0,0,1,0,0,1
115,4305,2.0794415416798357,42,5,0,1,0,0,0,6
1,1,1.0986122886681098,97,11,0,0,1,0,0,2
5,17,1.791759469228055,95,9,0,0,1,0,0,2
5,100,1.791759469228055,71,10,0,0,1,0,0,24
50,1045,1.791759469228055,60,11,0,0,1,0,0,19
131,60762,1.0986122886681098,47,8,0,0,0,1,0,6
380,16137,4.969813299576001,40,11,0,0,1,0,0,1
14,242,1.0986122886681098,74,19,0,0,0,1,0,1
27,1379,1.791759469228055,59,11,0,0,0,0,1,11
82,2281,2.0794415416798357,30,11,0,0,1,0,0,2
12,366,0.6931471805599453,74,19,0,0,0,1,0,13
79,4716,1.791759469228055,30,10,0,1,0,0,0,2
20,474,2.3978952727983707,30,10,0,0,0,0,1,1
20,311,1.791759469228055,71,9,0,0,1,0,0,2
15,189,1.791759469228055,56,18,0,1,0,0,0,2
145,6044,1.791759469228055,20,11,0,0,1,0,0,24
21,3479,2.0794415416798357,60,4,0,0,1,0,0,2
1,1,1.0986122886681098,97,15,0,0,0,0,1,2
248,76265,1.791759469228055,5,15,0,0,0,0,1,2
170,9544,1.6094379124341003,43,8,0,0,0,1,0,16
81,8639,2.8903717578961645,33,8,0,0,0,0,1,6
458,55688,2.5649493574615367,19,8,0,0,0,1,0,1
44,5694,1.791759469228055,21,8,0,0,1,0,0,6
17,1213,2.70805020110221,19,7,0,1,0,0,0,6
16,808,1.791759469228055,71,7,0,0,0,0,1,2
189,2294,1.791759469228055,97,4,0,0,1,0,0,2
36,768,2.0794415416798357,43,4,0,1,0,0,0,25
105,3915,1.9459101490553132,43,13,0,1,0,0,0,13
4,73,1.6094379124341003,38,3,0,0,1,0,0,14
1,1,2.0794415416798357,97,4,0,0,1,0,0,2
31,3324,1.9459101490553132,46,10,0,0,0,0,1,22
1,1,1.0986122886681098,97,15,0,0,1,0,0,2
42,960,2.0794415416798357,71,4,0,0,0,0,1,5
18,782,2.0794415416798357,59,13,0,0,1,0,0,21
229,18028,1.0986122886681098,20,10,0,0,1,0,0,2
203,15435,2.0794415416798357,32,4,0,1,0,0,0,15
153,7989,2.0794415416798357,40,13,0,1,0,0,0,9
29,779,1.791759469228055,71,11,0,0,1,0,0,1
332,22752,3.4011973816621555,19,9,0,1,0,0,0,1
158,11579,4.23410650459726,37,16,0,0,0,1,0,1
15,500,3.1780538303479458,77,19,0,0,0,1,0,1
4,279,3.871201010907891,71,11,0,0,1,0,0,1
540,42951,1.791759469228055,30,4,0,0,1,0,0,2
17,15589,1.791759469228055,69,8,0,0,0,1,0,11
4,40,1.9459101490553132,82,8,0,1,0,0,0,6
318,8683,2.1972245773362196,30,11,0,0,1,0,0,2
17,1388,1.791759469228055,71,11,0,0,0,1,0,16
702,40461,2.302585092994046,4,4,0,0,0,0,1,2
5,300,1.6094379124341003,32,11,0,0,1,0,0,15
1246,2146764,4.787491742782046,8,3,0,0,1,0,0,1
276,24723,2.0794415416798357,5,4,0,0,0,0,1,2
25,709,1.0986122886681098,69,18,0,0,0,1,0,11
58,13130,3.1780538303479458,42,11,0,1,0,0,0,1
1,1,1.0986122886681098,101,10,0,0,0,0,1,6
320,15289,2.1972245773362196,27,11,0,0,1,0,0,2
34,1616,4.174387269895637,71,11,0,0,1,0,0,1
777,136680,3.8918202981106265,19,3,0,0,1,0,0,1
42,799,1.791759469228055,77,4,0,0,1,0,0,6
856,371572,1.791759469228055,2,8,0,0,0,1,0,2
36,509,1.9459101490553132,43,2,0,1,0,0,0,17
631,108993,1.791759469228055,9,17,0,1,0,0,0,2
218,26794,2.833213344056216,38,10,0,0,1,0,0,1
141,5234,2.0794415416798357,33,11,0,1,0,0,0,2
43,4357,1.791759469228055,20,11,0,1,0,0,0,18
212,9310,1.791759469228055,42,8,0,0,0,1,0,2
19,1716,1.791759469228055,71,13,0,0,1,0,0,17
21,664,0.6931471805599453,8,18,0,0,0,1,0,19
970,213682,2.1972245773362196,4,4,0,0,1,0,0,2
449,23404,3.9318256327243257,71,11,0,1,0,0,0,1
506,54927,3.6888794541139363,24,15,0,0,1,0,0,1
515,22832,2.0794415416798357,30,4,0,0,1,0,0,2
89,6476,1.791759469228055,71,7,0,1,0,0,0,2
120,11118,1.9459101490553132,51,11,0,1,0,0,0,6
1010,952387,2.995732273553991,8,10,0,0,1,0,0,1
16,728,1.9459101490553132,56,4,0,1,0,0,0,9
309,13743,1.791759469228055,60,4,0,0,1,0,0,10
799,284141,1.791759469228055,71,9,0,0,1,0,0,2
111,5026,1.9459101490553132,42,11,0,1,0,0,0,20
1,1,2.0794415416798357,71,4,0,0,1,0,0,6
85,8166,1.791759469228055,71,11,0,1,0,0,0,18
106,2196,1.9459101490553132,42,3,0,0,1,0,0,2
124,12678,1.791759469228055,25,11,0,1,0,0,0,5
20,1710,1.791759469228055,37,11,0,0,0,1,0,6
512,217803,4.248495242049359,19,11,0,1,0,0,0,1
42,1270,1.6094379124341003,75,11,0,1,0,0,0,1
1066,418281,1.9459101490553132,4,4,0,0,0,0,1,2
10,1119,2.4849066497880004,29,18,0,1,0,0,0,1
71,1282,1.9459101490553132,30,6,0,0,1,0,0,2
53,5463,1.791759469228055,30,6,0,1,0,0,0,2
159,12447,3.4339872044851463,48,11,0,1,0,0,0,1
1,1,1.9459101490553132,97,11,0,1,0,0,0,2
14,247,1.791759469228055,43,10,0,0,1,0,0,2
750,111934,1.791759469228055,9,8,0,0,0,1,0,2
33,735,1.9459101490553132,77,11,0,0,0,1,0,2
378,19246,1.791759469228055,20,13,0,0,1,0,0,2
12,1079,3.367295829986474,71,18,0,0,0,1,0,1
5,340,1.791759469228055,91,6,0,0,1,0,0,24
1,8,1.0986122886681098,27,8,0,1,0,0,0,11
1041,226572,2.6390573296152584,2,3,0,1,0,0,0,2
158,3525,1.0986122886681098,33,8,0,0,0,1,0,15
15,2311,1.6094379124341003,2,18,0,1,0,0,0,2
15,161,1.0986122886681098,71,19,0,1,0,0,0,2
137,6312,1.3862943611198906,71,8,0,0,0,1,0,13
72,3551,2.0794415416798357,23,10,0,0,1,0,0,5
1,1,3.871201010907891,85,9,0,0,1,0,0,1
1,10,2.772588722239781,64,4,0,1,0,0,0,6
86,8291,1.6094379124341003,22,7,0,0,1,0,0,2
154,8841,1.9459101490553132,4,11,0,0,1,0,0,2
87,2284,2.70805020110221,7,11,0,0,1,0,0,1
81,5075,4.990432586778736,19,16,0,1,0,0,0,1
936,1441813,3.828641396489095,6,11,0,1,0,0,0,1
699,213913,2.5649493574615367,6,8,0,0,0,1,0,6
904,160005,1.791759469228055,2,8,0,0,0,1,0,2
40,1074,1.791759469228055,69,11,0,0,1,0,0,12
1,1,1.791759469228055,101,4,0,0,0,0,1,6
6,572,4.248495242049359,33,13,0,0,1,0,0,1
888,114396,2.1972245773362196,5,2,0,1,0,0,0,2
157,13019,1.9459101490553132,33,11,0,0,0,0,1,11
41,2561,2.4849066497880004,8,11,0,0,1,0,0,2
1,1,1.9459101490553132,97,15,0,0,0,0,1,24
164,7046,1.791759469228055,39,15,0,0,1,0,0,2
9,189,2.0794415416798357,71,18,0,1,0,0,0,5
25,496,1.791759469228055,65,9,0,0,1,0,0,6
2,329,3.2188758248682006,93,11,0,1,0,0,0,1
50,3692,3.367295829986474,49,6,0,1,0,0,0,1
502,64156,1.791759469228055,19,8,0,0,0,1,0,6
608,52340,1.791759469228055,9,9,0,0,1,0,0,2
28,1763,1.791759469228055,77,11,0,1,0,0,0,2
8,302,1.0986122886681098,81,18,0,0,0,1,0,16
253,28378,2.1972245773362196,42,7,0,1,0,0,0,2
97,4417,1.9459101490553132,71,11,0,1,0,0,0,16
5,200,1.791759469228055,39,11,0,0,0,0,1,5
23,5670,1.791759469228055,37,11,0,1,0,0,0,6
26,502,1.791759469228055,43,8,0,0,1,0,0,21
195,17106,1.791759469228055,9,13,0,1,0,0,0,2
505,131124,2.0794415416798357,9,4,0,0,1,0,0,2
5,100,1.791759469228055,93,15,0,0,1,0,0,2
532,62572,1.6094379124341003,8,8,0,1,0,0,0,6
27,1757,1.9459101490553132,71,11,0,0,0,1,0,11
198,39108,1.791759469228055,19,13,0,1,0,0,0,6
257,7101,2.0794415416798357,10,11,0,1,0,0,0,2
129,10273,1.791759469228055,30,4,0,0,1,0,0,2
141,21402,1.791759469228055,21,8,0,0,0,1,0,6
1784,1739055,1.791759469228055,2,4,0,1,0,0,0,2
48,824,1.6094379124341003,71,4,0,1,0,0,0,16
106,102008,0.6931471805599453,8,19,0,0,0,1,0,1
5,7,1.791759469228055,48,7,0,0,1,0,0,30
8,333,2.0794415416798357,71,7,0,0,1,0,0,1
48,2789,3.7612001156935624,67,11,0,1,0,0,0,1
1343,925237,1.791759469228055,9,8,0,0,0,1,0,2
48,4998,1.791759469228055,46,7,0,0,1,0,0,5
35,5322,1.791759469228055,71,11,0,1,0,0,0,24
556,97580,4.110873864173311,71,10,0,0,1,0,0,1
138,2507,1.0986122886681098,30,8,0,0,0,1,0,25
91,7417,1.9459101490553132,47,8,0,0,0,1,0,6
61,3321,1.791759469228055,60,4,0,0,1,0,0,16
28,2322,2.0794415416798357,71,6,0,1,0,0,0,5
5,354,1.9459101490553132,82,8,0,1,0,0,0,6
183,29610,2.4849066497880004,71,8,0,0,0,1,0,5
38,8430,2.0794415416798357,47,7,0,0,1,0,0,13
2575,3812080,4.962844630259907,6,4,0,0,1,0,0,1
1420,236247,1.6094379124341003,2,2,0,1,0,0,0,2
48,14916,3.871201010907891,19,16,0,0,1,0,0,1
140,11297,4.2626798770413155,17,9,1,0,0,0,0,1
138,4715,1.9459101490553132,42,10,0,0,1,0,0,2
161,10079,4.584967478670572,46,11,0,1,0,0,0,1
25,2956,4.02535169073515,71,11,0,0,1,0,0,1
26,414,3.7376696182833684,71,11,0,1,0,0,0,1
344,27037,1.791759469228055,30,10,0,1,0,0,0,2
48,1389,1.791759469228055,71,4,0,0,1,0,0,2
51,2744,2.0794415416798357,30,6,0,0,1,0,0,15
64,5267,2.0794415416798357,21,8,0,1,0,0,0,6
170,35126,1.9459101490553132,71,8,0,0,1,0,0,6
