,title,directors,actors,genre,등급,국적,screenCnt,audiAcc,salesAcc,개봉일,제작비,네이버_기대지수,star_buzz,movie_buzz_naver,google_trend
498,들개,김정훈,"변요한, 박정민, 김희창, 오창경, 박성일, 유대형, 이시원, 김종구, 김도현, 서준하, 임지수, 이상협, 송민승, 김성은, 하수민, 김민지, 박준영, 조하석, 이동화, 유영욱, 박영복, 김동현, 권혁준, 박민우, 김진만, 김윤주, 유서연, 김창훈, 김연일, 조슬예, 양수인, 신경섭, 엄태화, 박주애, 김문준, 김세웅, 박철현, 장지희, 정윤진, 한승훈, 박혜진",범죄,청소년관람불가,한국,3.0,1479.0,11853700.0,2014-04-03,65000000.0,101.0,34,4,797.0
499,개를 훔치는 완벽한 방법,김성호,"이레, 이지원, 홍은택, 김혜자, 최민수, 강혜정, 이천희, 개리, 이홍기, 이기영, 조은지, 타블로, 김원효, 샘 해밍턴, 김재화, 김도엽, 전현숙, 최제헌, 이태검, 류선영, 이청희, 조수현, 윤차희, 조재완, 임철형, 이장미, 정미미, 한주영, 손성찬, 박성진, 강보라, 김리현, 류문선, 박성규, 김원중, 정택호, 강민성, 김병윤, 김승모, 박상훈, 박승빈, 신완식, 이윤우, 장재혁, 정세훈, 정재윤, 정현욱, 김솔, 김지예, 고다연, 박효빈, 송지아, 양유진, 임채영, 임현주, 정선하, 정채린, 홍상표",드라마,전체관람가,한국,205.0,306119.0,2327822465.0,2014-12-31,2500000000.0,5046.0,809,119,488.0
500,일대일,김기덕,"마동석, 이이경, 김영민, 안지혜, 조동인, 테오, 조재룡, 김중기, 주희중, 최귀화, 황건, 손종학, 임화영, 박보영, 박소담, 신민주, 이인경, 장린아, 이종필, 김동박, 박경민, 김재록, 이재수, 최찬숙, 김평조, 황승환, 최진, 김종우, 김민진, 김훈영, 장유빈, 김소현, 김미진, 최영미, 김종구, 이은우, 유연수",드라마,청소년관람불가,한국,53.0,10141.0,78745100.0,2014-05-22,100000000.0,614.0,247,29,712.0
501,쎄시봉,김현석,"정우, 김윤석, 한효주, 김희애, 장현성, 진구, 강하늘, 조복래, 김인권, 권해효, 최규환, 이지훈, 이미소, 박성은, 문지인, 이대연, 김미경, 안재홍, 이용이, 조완기, Jiin Jang, 이상희, 천민희, 최유화, 정연주, 이승하, 김선빈, 천석기, 권혁풍, 최영인, 윤준호, 이상원, 조성희, 박소담, 오하늬, 김민희, 김채희, 권혁훈, 김재철, 정수교, 김승찬, 천준호, 최충렬, 최성택, 라임, 양희명, 한인규, 왕정현, 신민수, 강이슬, 차상미, 이관영, 정승연, 배수환, 김태환, 이창윤, 강명찬, 기도훈, Carolee Mayne Watson, Juan Cosme, Juan Lugo, Etienne Rivera, 이정호, 김복남, 유민후, 송민석, 류한비, Vanessa Nachtman, Kimberly Truitt, Jason White, Jennifer Sperry, 박영준, 조성관, 정원용, 권유준, 이동훈, 유명상, 최인경, 김새봄, 엄혜수, 김지현, 채송아, 김승유, 하철, 이승현, 노지용, 이병훈, 장미진, 최남주, 박금란, 정영난, 강원호, 대야풍물패, 권회수, 박홍자, 김인권, 김재욱, 홍선영, 김호수, Heather lee Pasley, 이정춘, 김재철, 권혁훈, 양희명, 최성택, 김채희, 이주원, 류한비",멜로/로맨스,15세이상관람가,한국,829.0,1707487.0,13509581911.0,2015-02-05,6500000000.0,12076.0,2040,265,735.0
502,베테랑,류승완,"황정민, 유아인, 유해진, 오달수, 장윤주, 오대환, 김시후, 정웅인, 정만식, 천호진, 송영창, 진경, 유인영, 배성우, 이동휘, 장소연, 김재현, 김민재, 황병국, 박종환, 엄태구, 박지훈, 조덕현, 김원범, 류선영, 신승환, 박소담, 여호민, 고규필, 강현중, ZOLLY DURKO, ZOLTAN VANDOR, 김서원, 권혁수, 오윤홍, 이종구, 최민, 정윤헌, 진모, 서현우, 구자훈, 한성천, 김기천, 배제기, 윤종구, 유재명, 이채은, 이원석, 정재성, 조선주, 정재헌, 김성종, 장한승, 김선웅, 권지훈, 김상일, 이상희, MURAD ALI, CHATURICA RENDAKANKANAMGE, GAMBHIR SHRESTHA, LEO DUKELSKYY, ANDREI SAKALOU, ALEX GUSLIAKOV, ALISHER YULDOSHEV, KIM JAMES WALSHE, 배우진, 이동용, 이문석, 강성철, 김지수, 백승익, 박지혜, 우영택, 김태용, 정재용, 채병찬, 이다해, 신완식, 김가은, 손성민, 고예슬, 신지수, 한슬, 디구루, 허문구, 최다원, 이예원, 박지윤, 김응수, 안길강, 마동석",액션,15세이상관람가,한국,1064.0,13395400.0,105000000000.0,2015-08-05,9000000000.0,9952.0,2913,230,414.0
503,개: dog eat dog,"황욱, 박민우","김선빈, 곽민호, 이하민, 박형준, 정준교, 김지수, 김이정, 강필선, 최정선, 파라오타투, 정완희, 강인서, 조서인, 현주아, Shella, Erturul Barzu, 박호진, 문대남, 신현탁, 김병옥",범죄,청소년관람불가,한국,12.0,1359.0,10802000.0,2015-03-05,55000000.0,619.0,263,10,0.0
504,뷰티풀 차일드,이성수,"이성수, 홍성득, 데보라정, 제임스김, 서모세, 이바울, 송유순, 브루스 브라운, 브라이언 브라운, 마이클 호프, 알렉 웨스트, 리차드 워커, 레이먼드 맥클레인, 벤자민 칼보, 버니 칼보, 휴 마크스, 타비다 마크스, 피터 아담스, 스테파니 아담스, 빌리 윌리엄스, 실비아 윌리엄스, 스캇 가글라디, 버나데트 핏쳐, 노엘 풋라스, 피터 에핑가, 브로디 낙나킨, 브레나 둘란, 머레이 신클레어, 에드워드 존, 그완돌린 포인트, 피터 조, 코니 밀스, 설리 칼흔, 쥬디 헨리, 얼 존슨, 스테이너 배그, 팀 보우덴, 퀸튼 해리스, 앤 마리 해리스, 제리 보이, 애슐리 볼, 킴 굿, 첼시 매킨타이, 리키 살룩, 스탠리 신클래어, 조셉 셔플리, 데비 펄키, 론 펄키, 루이스 로날드 펄키, 도린 토마스, 웨인 오, 샘 윌라드, 데비 엘리어트, 테리 엘리어트, 이리히 페이싱, 싸이먼 스쿠너, 제미마 스쿠너, 에로 오할라, 갈디 앤 오할라, 크리스티 웬글러, 안드레아 콕스, 레너드 존, 미키타 바튼, 제란딘 둘란, 폴 엘리노어, 알렉스",다큐멘터리,전체관람가,한국,6.0,703.0,4632000.0,2013-11-28,330000000.0,0.0,17,4,100.0
505,"씨, 베토벤","박진순, 민복기","김소진, 공상아, 오유진, 김중기, 이상우, 강신일, 오용, 박상우, 송재룡, 이중옥",드라마,15세이상관람가,한국,8.0,764.0,5612000.0,2014-03-27,17000000.0,33.0,103,7,0.0
506,살인의뢰,손용호,"김상경, 김성균, 박성웅, 조재윤, 김의성, 기주봉, 윤승아, 오대환, 현성, 지상혁, 최현욱, 이다희, 김영조, 김미야, 이상인, 박근석, 한겸, 홍성덕, 한희정, 윤종원, 주예린, 김정수, 손상경, 김빈우, 장보규, 윤병희, 곽영재, 권미르, 박예원, 위서율, 김나연, 장재혁, 류대식, 성현미, 박재한, 박성진, 이진수, 김미희, 이은빈, 심용섭, 이정훈, 이용출, 김덕순, 태욱, 유창한, 정승진, 강석원, 윤승연, 한호용, 김종국, 이영자, 장연서, 조재붕, 김원중, 성승주, 이무녕, 장원종, 한송희, 오혜정, 장소영, 남유미, 김묘진, 김준형, 원근수, 김기현, 곽예준, 현건우, 이민서, 김시후, 설호원, 서건우, 박일우, 진애리, 오은수, 엄재원, 김하연, 박소희, 안정우, 송영창, 임종윤, 이원찬, 백종숙, 이원찬, 형은아, 박혜미",범죄,청소년관람불가,한국,646.0,855980.0,6986456737.0,2015-03-12,3600000000.0,8238.0,947,97,389.0
507,오늘의 연애,박진표,"이승기, 문채원, 이서진, 정준영, 남능미, 임하룡, 김갑수, 이경진, 송영창, 김부선, 임종윤, 김광규, 홍석천, 김소연, 가인, 박은실, 홍성흔, 장진우, 김세호, 고윤, 박수영, 류화영, 박시은, 하경민, 박은지, 이동진, 이상협, 김지웅, 권새일, 최상준, 박지연, 김미희, 윤채경, 이채윤, 조영준, 홍화리, 박희건, 김에녹, 배영준, 백남준, 구본영, 한경석, 이경자, 김영주, 이주연, 김새봄, 이영범, 김청, 박경모, 조락현, 오대영, 최현희, 김다린, 신혜수, 변은진, 김유빈, 연기예술과, 패션모델학과, 아나운서쇼호스트학과, 모모, 쇼코",멜로/로맨스,15세이상관람가,한국,709.0,1891993.0,14924654487.0,2015-01-14,3900000000.0,19766.0,1860,174,456.0
508,스케치,이혁종,"고은아, 박재정, 주민하, 이동환, 송은진, 김영웅, 김정환, 심채원, 김나영, 임세랑, 강태식, 권유진, 이가영, 양지현, 이현진, Deanna Lee, 김승백, 이지소, 전승범, 지대한, 안여진",멜로/로맨스,청소년관람불가,한국,22.0,1483.0,10690500.0,2014-03-27,150000000.0,316.0,129,5,1441.0
509,더 테너 리리코 스핀토,김상만,"유지태, 이세야 유스케, 차예련, 키타노 키이, 나타샤 타푸스코비치, 호타 신조, 마츠나가 히로시, 드라간미카노비치, 스베토자츠벳코비치, 블라디차밀로사블례비치, 와타나베테츠, 오이시고로, 오카미츠코, 라도슬라프랄레, 밀렌코비치, 손민규, 키즈토루, 김종구, 정동규, 서동현, DAISUKE KAWAGUCHI, TAKEFUMI OKA, 박영준, YUKIKO HIGASHI, TAKAAKI KATO, SANAE KANAZAWA, ROBERTO CHERCHI, HARUNA TATEISHI, 윤여헌, MAYUMI HASHIMOTO, MITSUHIDE ENOMOTO, MIKIHITO SHIIKI, KATSUYA OGAWA, AZUMA TANIMURA, KYOKO KUREISHI, SATORU INOUE, KUMI NAKAMURA, KINUYO NISHIMURA, KUMIKO FUJIMOTO, YUKARI NAKAGAWA, KATSUMI UEMURA, SHINGO SETO, HARUMI FUJIMOTO, NENAD CIRIC, MARKO STOJANOVIC, MLADEN ANDREJEVIC, IVANA V. JOVANOVIC, IVANA JOVANOVIC, SRDJAN KARANOVIC, DANIJELA VRANJES, JELENA HELC-VESKOVIC, DANIJEL KORSA, BOJAN TRIFKOVIC, SVETLANA BORISAVLJEVIC, ANIKA GRUJIC, MARINA VODENICAR, BRANKO VLADIC, GORAN ALEKSIC, IVAN JURIC, MARKO MIHALOVIC, NEVENKA VUKSIC, GORAN MILOSKOVIC, SANJA ZUBER, IRENA DJORDJEVIC, DUBRAVKA BOGNER, MARJAN VUJOVIC, SRDJAN AJAVAZ, MARIJA STANISIC, JELENA DJODJEVIC, DUSAN DJURIC, LANA TUCAKOVIC, VESNA STEVANOVIC, OGNJEN VITKOVIC, TIANA DAMJANOVIC, KRISTINA RADVANOVIC, 김기현, 이용이, TIZIANA DUCATI, 한예진, 김병진, 김관현, ANA PETROVIC, NADA MATIJEVIC, MICHIYO MATSUZAKI, MINARISTIC - PIANO, ISIDORA DRAMICANIN - VIOLIN, JELENAILIC - CELLO, MILOS MILINKOVIC - VIOLA, 배재철, 정상혁, 황병남, 손은정, DRAGANA POPOVIC, 성태현, 허숙원, CHIGUSATOYOSHIMA, HANAKOLIDA",드라마,12세이상관람가,한국,185.0,50514.0,391554441.0,2014-12-31,10000000000.0,1296.0,966,91,0.0
510,관능의 법칙,권칠인,"엄정화, 문소리, 조민수, 이경영, 이성민, 이재윤, 전혜진, 최무성, 권해효, 진선규, 이소윤, 설지윤, 서동갑, 장혁진, 김용준, 김시정, 조우진, 곽자형, 차수보, 장서이, 홍준표, 김민경, 허준환, 유민경, 장린아, 박초롱, 김지은, 남상란, 한성주, 김규영, 이철희, 강지훈, 장항준, 황정현, 김용식, 김재혁, 백동훈, 엄종권, 이상엽, 전민혁, 주재현, 고정아, 하시영, 신세계, 신채은, 양주아, 이다희, 조희, 보아, 오상진, 김종한, 김호진, 김호진",드라마,청소년관람불가,한국,591.0,773996.0,5808789500.0,2014-02-13,3000000000.0,0.0,1672,201,599.0
511,우는 남자,이정범,"장동건, 김민희, 브라이언 티, 김희원, 김준성, 전배수, 김민재, 이영란, AnthonyDilio, AlexanderWraith, RichTing, RichardDanaLee, AngelaBullock, 강지우, 고우림, 김소진, 김지성, 박병은, 김원범, 변요한, 이문호, 민성욱, 김그림, 이승찬, 유옥주, 김경희, 강한나, 김효민, 황상경, 최제헌, 지건우, 신재환, 형원, 신성일, 남연우, 박상훈, 장인섭, 서현우, 이경헌, 안정모, 박지연, 최승일, 강현우, 김태훈, 이규형, 손철민, 주영호, 윤동영, 김문학, 이동휘, 김완수, 정성우, 전병기, 이재인, 문수아, 정수정, 김나희, 김성오, 백현익, Gorbatchevski, Viatcheslav, Anton, Bogomolov, MichaelProud, JamesSteele, IstvanMedvigy, MatthewDouma, PeteSchandall, AnthonyCook, AlexanderStephenKabel, NashAng, TroyZitzelsberger, WalterForeman, KyleJohnson, Zhangyuan, JinMeilan, Lowther, KholoMatsafu, AlvaroSanchezSamur, DanielSanchezSamur, DeAnthonyF.NelsonJr., Marcus LEX , Thompson, DonEskridge, AntonioCampbell",액션,청소년관람불가,한국,508.0,599050.0,4883740800.0,2014-06-04,7000000000.0,2136.0,1299,138,539.0
512,경주,장률,"박해일, 신민아, 윤진서, 김태훈, 곽자형, 신소율, 백현진, 류승완, 이은우, 정인선, 김미숙, 최배영, 이즈미 지하루, 마수부치 하루미, 이현정, 김수안, Chen Yue, 김동현, 나경찬, 김우주, 박진홍, 김동현, 김소혜, 이새련, 오류미, 홍수영, 최태임, 김보승, 김정우, 임진욱, 윤상일, 홍성은, 김여정, Richard Braxton, 박영철, 유병옥, Winiger Maxa, Winiger Hugo, 이관훈, 손승애, 박아름, 경주 별님 어린이집, 김섭우, 이기연, 조현정, 박재웅, 김주현, 김태희, 김규수, 김주현, 양희망, 오세현, 김솔, 임상묵, 서정길, 고유희, 김초혜, 이학민, 이병진, 최근우, 권병수, 김학선, 이춘연, 김호연, 이준동, 송호창, 박재희, 이일순, 최일순",드라마,15세이상관람가,한국,318.0,62754.0,468260500.0,2014-06-12,300000000.0,1465.0,887,64,1910.0
513,화장,임권택,"안성기, 김규리, 김호정, 전혜진, 연우진, 김기천, 김병춘, 김현아, 김영훈, 박정식, 서영주, 유연, 민경진, 차청화, 박노식, 박팔영, 노수정, 한진희, 이민영, 오태은, 현정애, 김정수, 심재균, 신율이, 조기왕, 신훈희, 서문경, 여민정, 황춘하, 강이슬, 국시은, 김미승, 김병찬, 김선하, 김우주, 김희정, 박명희, 박원우, 박혜미, 우정원, 이은경, 정우영, 황진호, 허동수, 박영언, 이진근, 구유진, 김진영, 이해숙, 노자영, 송연재, 문성훈, 한으뜸, 권정은, 조아진, 길수경, 김명기, 어성욱, 한성용, 박상진, 김연수, 강혜경, 김수아, 안소리, 이지은, 임소미, 윤민희, 정현, 현정진, 효각스님, 윤종호, 김희선, 안재용, 이주호, 정지연, 정재은, 이지희, 박정온, 최예림, 이소정, 우건희, 최원준, 이예현, 오한들, 오예린, 정시은, 박서현, 강호현, 안세원, 박범수, 주현, 안석환, 예지원, 배한성, 김재찬, 신영진, 조아진, 박현지",드라마,청소년관람불가,한국,327.0,140616.0,1059405100.0,2015-04-09,2650000000.0,3583.0,585,107,1639.0
514,열한시,김현석,"정재영, 최다니엘, 김옥빈, 이대연, 박철민, 이건주, 신다은, 김효서, ZAYTSEVIGOR, KHOSHABAEV ALEXANDER, 박소영, 김성경, 김은샘, 김정우, 김중탁, 권다영, 이시연, 우영준, 서종열, 오광록, 박이건, 우영준, 김은샘, 김보라",스릴러,15세이상관람가,한국,512.0,870785.0,6097792000.0,2013-11-28,4500000000.0,0.0,718,75,161.0
515,관상,한재림,"송강호, 이정재, 백윤식, 조정석, 이종석, 김혜수, 김의성, 김태우, 고창석, 김강현, 정규수, 채상우, 이윤건, 이도엽, 유상재, 이종관, 윤경호, 서현우, 이창직, 이광일, 김서현, 박가원, 윤채영, 이상홍, 우상전, 신동력, 박재운, 송영재, 임학순, 김해나, 지주연, 김혜원, 시연, 황보미, 박란, 김연수, 김길동, 이유준, 주광현, 이설구, 김하준, 김은해, 이판, 박인혜, 김왕근, 장용철, 공재원, 정진기, 정성욱, 석호진, 박만수, 신승용, 김동인, 서병덕, 박일목, 유재명, 하정수, 노준표, 유현준, 표유신, 신기원, 전신환, 김보미, 문혜진, 윤희원, 최교식, 김준혁, 김남훈, 엄민혁, 김아림, 김인섭, 김대흥, 최창균, 장문석, 염상태, 박주형, 최승일, 윤종구, 김정태, 정대용, 리민, 정준식, 권영각, 이규형, 박윤희, 유승민, 박상현, 오주환, 박진우, 박용, 전수환, 한만영, 조훈휘, 안원진, 김정식, 김호연, 신기원, 김근영, 황보미, 김남훈",사극,15세이상관람가,한국,1190.0,9134586.0,66005451500.0,2013-09-11,7650000000.0,0.0,2580,129,831.0
516,용의자,원신연,"공유, 박희순, 조성하, 유다인, 조재윤, 김성균, 박지일, 김민재, 김의성, 원풍연, 원진, 송재림, 최종률, 남보라, 기주봉, 조석현, 이용직, 최태환, 김도수, 유승원, 길금성, 신나라, 이재혁, 이종신, 변정현, 민정기, 장우현, 송현진, 박슬기, 권태건, 서현우, 조용재, 김인호, 박진수, 황성윤, 최장원, 최두리, 박근태, 신동훈, 권미영, 김상균, 허동수, 장종진, 윤진희, 박인지, 김은영, 박동채, 이현우, 여민구, 이언정, 안명주, 조혜선, 서재현, 원현준, 진모, 김태현, 권윤구, 이다일, 이동진, 김주영, 김지웅, 김정훈, 이상협, 이현국, 한상현, 문정수, 주상치, 신용욱, 이나은, 오동건, 이여진, 이준혁, 김기환, 정종열, 최민금, 이미주, 유달산, 최영인, 박찬영, 최석필, 정아미, 이예선, 이채윤, 류정은, 송재호",액션,15세이상관람가,한국,807.0,4131248.0,30037161000.0,2013-12-24,7200000000.0,0.0,1590,131,685.0
517,한공주,이수진,"천우희, 정인선, 김소영, 이영란, 권범택, 김최용준, 조대희, 김현준, 유승목, 성여진, 김정석, 손슬기, 이청희, 김예원, 이자연, 하정희, 오희준, 전준영, 백성흠, 주현철, 김마음, 이승택, 강한수, 임동석, 민경진, 정한빈, 김민서, 백지원, 장윤이, 이슬, 이태일, 오상화, 김태윤, 동현배, 이상헌, 이세랑, 손흥민, 우혜진, 이은주, 장순호, 이연주, 정지원, 김상아, 김광신, 강대현, 김상균, 김준영, 지수, 이해중, 이재민, 허도영, 허철녕, 김용국, 허경자, 김영호, 김재영, 서은혜, 하철, 박성민, 권윤오, 권준호, 김다은, 김다현, 고수민, 지원",드라마,청소년관람불가,한국,226.0,224452.0,1780640800.0,2014-04-17,200000000.0,1496.0,478,108,454.0
518,셔틀콕,이유빈,"이주승, 김태용, 공예지, 김민철, 허석, 최용현, 유하복, 김규진, 박지은, 구자준, 조수진, 김혜영, 김아리, 이유빈, 조수진, 조명오, 조동선, 조찬우, 이창환, 장창환, 신성섭, 권제우, 조승준, 손승현, 이수연, 곽경륜, 구현준, 추영광, 김윤희, 최용현, 김혜영",미스터리,15세이상관람가,한국,31.0,4226.0,32554855.0,2014-04-24,50000000.0,124.0,113,25,993.0
519,스타: 빛나는 사랑,한상희,"환희, 김수연, 강요한, 송재희, 추소영, 강해인, 금성, 김동길, 성소원, 정승현, 김희라, 이상원, 염효순, 문태수, 김휘민, 박상원, 이규봉, 윤정섭, 홍석표, 구선엽, 전아름, 김수경, 소광민, 김지대, 이수인, 고은이, 박수환, 김고은, 김혜진, 김보경, 전민지, 양유경, 박정서, 박소현, 오현희, 조영기, 함지수, 홍승일, 이현영, 이보영, 최아솔, 정지영, 신영은, 이광엽, 이준경, 손혁, 김용준, 정승현, 정연주",멜로/로맨스,12세이상관람가,한국,5.0,577.0,4382000.0,2012-10-11,300000000.0,0.0,93,2,0.0
520,소녀괴담,오인천,"강하늘, 김소은, 김정태, 한혜린, 박두식, 주민하, 주다영, 곽정욱, 박충선, 이아현, 오윤홍, 이봄, 이승현, 김로사, 윤영걸, 이정철, 전일범, 안재우, 김재화, 김혜화, 이슬아, 노현주, 박선호, 이정음, 노희성, 고훈, 황두하, 이동현, 강충훈, 이상헌, 임승현, 서경배, 김욱, 김상혁, 정재훈, 조우람, 이동훈, 전소연, 윤찬영, 신수연, 이장경, 전성혁, 백금성, 정윤선, 이서원, 정우석, 권용진, 김유영, 박지유, 박근철, 박우정, 장창규, 박소정, 김준기, 서승현, 조수련, 배재현, 홍인표, 전예나티, 강도훈, 박단비, 전진아, 김은영, 이지안, 이승민, 임미라, 경수진, 정가은, 안상태, 김영춘",미스터리,15세이상관람가,한국,455.0,480528.0,3546340054.0,2014-07-02,900000000.0,3750.0,632,51,678.0
521,곤충왕국 3D,"김진만, 김정민","김성주, 김민국, 김민율",다큐멘터리,전체관람가,한국,39.0,11263.0,84825300.0,2014-08-14,1000000000.0,291.0,150,34,0.0
522,연평해전,김학순,"김무열, 진구, 이현우, 김지훈, 장준학, 주희중, 이완, 김하균, 한성용, 김동희, 김희찬, 이철민, 박정학, 천민희, 이재원, 김도혁, 황인무, 한강일, 서동건, 이한종, 유형균, 김선길, 최건영, 정해민, 조하늘, 서상원, 황세정, 장의수, 권시현, 신동재, 김창회, 허기호, 강문경, 홍승기, 정동규, 한창현, 최호중, 조성희, 권오진, 성도현, 김휘열, 최영주, 이상홍, 김강일, 지건우, 황무영, 박찬희, 이정선, 박성빈, 이하은, 최순조, 이윤상, 조규성, 김민석, 신율이, 김도은, 김민석, 허다정, 정수환, 배용준, 김석호, 양정아, 정예지, 박혜준, 최지영, 이태윤, 이태겸, 이서준, 김범석, 강태식, 정수남, 최정현, 이근우, 김윤배, 안성민, 마광현, 김오복, 공민규, 이원진, 허승, 김민주, 최승준, 이경석, 김영수, 이청아, 송재호, 선우재덕, 김희정, 최종환, 정주리, 김충길, 김율호",드라마,12세이상관람가,한국,1013.0,6043458.0,45560620330.0,2015-06-24,8000000000.0,28626.0,908,232,385.0
523,순수의 시대,안상훈,"신하균, 장혁, 강한나, 강하늘, 손병호, 이재용, 최무성, 강경헌, 김다예, 김구택, 기주봉, 김승기, 지성원, 사희, 이소윤, 문영동, 양영조, 김왕근, 이형훈, 박성민, 한민, 김영주, 김원중, 최규하, 정훈, 김재오, 이제하, 현석준, 성유빈, 정문엽, 오연재, 김영, 하지은, 정아미, 김민상, 장지용, 황시은, 유승용, 노행하, 윤채경, 오하늬, 박정윤, 김지현, 김지원, 최지현, 문형주, 김예소, 윤종구, 박상현, 민상철, 박재한, 이병길, 이수자, 권승구, 서지오, 권지훈, 이광기, 박갑진, 이수민, 천준호, 이상민, 윤민규, 김영권, 정주희, 강일생, 임승규, 김흥태, 배단희, 정혜빈, 백예지, 정현국, 최성우, 송현진, 임영우, 이택근, 박혜준, 최현희, 전연선, 유주연, 최가현, 유시은, 최유진, 유소희, 김지영, 김예진, 백승례, 곽근영, 백미진, 박정화, 김민수, 송나영, 최아람, 권가은, 안유신, 황민지, 조희봉, 강일생, 박혜준",사극,청소년관람불가,한국,546.0,465492.0,3702353828.0,2015-03-05,5500000000.0,7092.0,1234,93,531.0
524,신의 한 수,조범구,"정우성, 이범수, 안성기, 김인권, 이시영, 안길강, 이도경, 최진혁, 정해균, 안서현, 김명수, 황춘하, 이일섭, 김세동, 김주명, 이용녀, 유순철, 홍성덕, 박지훈, 윤희철, 김소진, 유재상, 조상훈, 이호연, 이상홍, 백동현, 고용석, 김산, 최제헌, 유정기, 권철, 서건우, 정윤선, 육용지, 강다혜, 서병덕, 김흥태, 이순환, 이송이, 차순형, 성창호, 원태산, 김성강, 김주형, 이정호, 김신광, 유경훈, 강혜선, 이은지, 최시은, 김니나, 박한나, 박소연, 이주희, 김일현, 김동하, 차순형, 유경훈, 이용훈, 최두엽, 권기성, 김선호, 이현호, 서건우, 안달훈, 윤재웅, 정성오, 이다혜, 채현지, 김선웅, 박갑진, 김태진, 홍아리, 최일화, 김홍파, 권태원, 배성우, 유재상",범죄,청소년관람불가,한국,794.0,3562123.0,28777712256.0,2014-07-03,7000000000.0,2407.0,1253,127,461.0
525,하이힐,장진,"차승원, 오정세, 이솜, 송영창, 김응수, 안길강, 고경표, 이용녀, 이엘, 김민교, 조복래, 민준호, 김예원, 이언정, 홍승균, 이동길, 홍태의, 조아라, 이종원, 박장진, 오정민, 김인호, 이상화, 홍세라, 배성일, 공호석, 김광현, 임아영, 박상우, 정지민, 박병희, 이수용, 김호연, 윤순호, 안민상, 현지, 제이, 린다, 가은희, 이서원, 홍예슬, 이아민, 이윤경, 조희, 오현경, 신성훈, 최혜진, 장다연, 장경희, 한유정, 이경미, 김정훈, 이은영, 안설아, 신지원, 서희원, 오명석, 박창희, 정찬미, 전애진, 김태건, 이다정, 제명희, 김재건, 황복순, 반아름, 이도연, 안현주, DJ HUEY, TEAM GRACE, 신서희, 송미정, 이민정, 이황의, 김정수, 이세경, 서임철, 정영자, 이은지, 정서윤, 선현희, 배소은, 정혜란, 김채린, 권유진, 김소연, 최슬기, 박예린, 홍희정, 양지현, 김진주, 김영민, 서승우, 장문원, 노수성, 김정규, 성윤, 성희용, 스캇킴, 김재억, 박성모, 오윤환, 장인복, 신정관, 박원진, 김기만, 강두형, 지원석, 김현창, 최성환, 김치영, 박준영, 김성훈, 주윤석, 이정우, 신유하, 원태산, 이홍선, 정호윤, 배성민, 홍준성, 신세경, 장진, 김도진, 이왕용, 김인철, 허태성, 최성욱, 곽기훈, 손재헌, 박성웅, 윤손하, 이문수, 김병옥, 이해영, 김원해, 정명옥, 최한빛, 오지호, 박원진",범죄,청소년관람불가,한국,385.0,339844.0,2735972500.0,2014-06-03,4000000000.0,2252.0,953,103,1323.0
526,레쓰링,김호준,"최성국, 송은채, 하나경",코미디,청소년관람불가,한국,33.0,2116.0,16073000.0,2014-09-11,300000000.0,259.0,95,4,397.0
527,표적,창,"류승룡, 유준상, 이진욱, 김성령, 조여정, 조은지, 진구, 김대명, 장준녕, 염지영, 이현욱, 조경훈, 김태환, 기세형, 김영재, 주석제, 김종구, 변상윤, 유영복, 위양호, 장은선, 신담수, 정승아, 정아영, 노수정, 김민재, 김가은, 이상원, 홍승록, 이현걸, 최귀화, 임일규, 김광현, 백재진, 전정로, 배정현, 서신우, 윤지유, 안현주, 전여진, suki, hyomi, 홍성민, 이보라, 강구현, 서동필, 정순태, 김동준",액션,15세이상관람가,한국,665.0,2841788.0,22256359300.0,2014-04-30,4400000000.0,1717.0,1233,19,589.0
528,끝까지 간다,김성훈,"이선균, 조진웅, 신정근, 정만식, 신동미, 김동영, 주석태, 허정은, 박보검, 이재원, 이장유, 정우혁, 변정혜, 김정우, 김재철, 조하석, 김경범, 장인섭, 배유람, 신덕규, 김승훈, 서현우, 이희석, 유순웅, 김그림, 장준녕, 윤종현, 백광두, 이준혁, 이현걸, 백종우, 최은석, 이승준, 진영섭, 안수호, 이영수, 박진성, 정하철, 백종환, 오승만, 이새랑, 기주봉, 김강현, 김보경, 남경읍, 김해곤, 송영규, 이지훈, 김정우",액션,15세이상관람가,한국,645.0,3450143.0,27006007900.0,2014-05-29,5000000000.0,1320.0,1151,192,791.0
529,"의궤, 8일간의 축제 3D",최필곤,"여진구, 김인, 장민혁, 방중현, 김종수, 정승교, 육미라, 조현주, 정택현, 강나현, 정성인, 임준용, 정은성, 오은호, 허혜리, 정은미, 이향규, 조은숙, 성찬호, 진봉진, 권범택, 신정섭, 정회남, 최정훈, 최우영, 박호진, 이학민, 김호연, 박준의, 박종빈, 신덕규, 박제혁, 김상기, 오형근, 신선한, 이해원, 김지형, 이서율, 송정현, 유승호, 우영택, 김명성, 오명훈, 임승준, 전준형, 유연영, 박호진, 홍순영, 배해근, 김희진",다큐멘터리,전체관람가,한국,16.0,7956.0,45334000.0,2014-04-17,1500000000.0,155.0,223,4,0.0
